id,name,number,legalities,images,prices,set_id,set_name,date
swsh4-88,Hitmontop,088/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/88.png', 'large': 'https://images.pokemontcg.io/swsh4/88_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.2, 'high': 10.81, 'market': 0.07}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 9.95, 'market': 0.21}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.372498
swsh2-87,Alcremie,087/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/87.png', 'large': 'https://images.pokemontcg.io/swsh2/87_hires.png'}","{'reverseHolofoil': {'low': 0.19, 'mid': 0.55, 'high': 2.0, 'market': 0.72}, 'normal': {'low': 0.1, 'mid': 0.39, 'high': 1.8, 'market': 0.37}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh1-92,Diglett,092/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/92.png', 'large': 'https://images.pokemontcg.io/swsh1/92_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.79, 'market': 0.1}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 10.9, 'market': 0.21}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh3-85,Dugtrio,085/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/85.png', 'large': 'https://images.pokemontcg.io/swsh3/85_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.29, 'high': 1.25, 'market': 0.2}, 'normal': {'low': 0.02, 'mid': 0.2, 'high': 10.82, 'market': 0.1}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh2-88,Indeedee,088/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/88.png', 'large': 'https://images.pokemontcg.io/swsh2/88_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.2, 'high': 0.95, 'market': 0.07}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.29, 'high': 0.99, 'market': 0.29}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh1-93,Dugtrio,093/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/93.png', 'large': 'https://images.pokemontcg.io/swsh1/93_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.33, 'high': 9.95, 'market': 0.32}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.79, 'market': 0.1}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh4-89,Regirock,089/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/89.png', 'large': 'https://images.pokemontcg.io/swsh4/89_hires.png'}","{'holofoil': {'low': 0.1, 'mid': 0.56, 'high': 999.99, 'market': 0.56}, 'reverseHolofoil': {'low': 0.19, 'mid': 0.75, 'high': 999.99, 'market': 0.7}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh3-86,Larvitar,086/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/86.png', 'large': 'https://images.pokemontcg.io/swsh3/86_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.83, 'market': 0.09}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.3, 'high': 1.0, 'market': 0.22}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh2-89,Dreepy,089/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/89.png', 'large': 'https://images.pokemontcg.io/swsh2/89_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.34, 'high': 1.08, 'market': 0.35}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.06}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh2-90,Drakloak,090/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/90.png', 'large': 'https://images.pokemontcg.io/swsh2/90_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.39, 'high': 1.45, 'market': 0.39}, 'normal': {'low': 0.01, 'mid': 0.2, 'high': 12.0, 'market': 0.14}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh4-90,Riolu,090/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/90.png', 'large': 'https://images.pokemontcg.io/swsh4/90_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.81, 'market': 0.1}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 10.87, 'market': 0.2}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh3-87,Pupitar,087/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/87.png', 'large': 'https://images.pokemontcg.io/swsh3/87_hires.png'}","{'reverseHolofoil': {'low': 0.11, 'mid': 0.3, 'high': 1.13, 'market': 0.27}, 'normal': {'low': 0.02, 'mid': 0.16, 'high': 10.8, 'market': 0.09}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh1-94,Hitmonlee,094/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/94.png', 'large': 'https://images.pokemontcg.io/swsh1/94_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.22, 'high': 10.84, 'market': 0.18}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.5, 'high': 9.95, 'market': 0.48}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh2-91,Dragapult,091/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/91.png', 'large': 'https://images.pokemontcg.io/swsh2/91_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 1.01, 'high': 3.99, 'market': 0.97}, 'reverseHolofoil': {'low': 0.5, 'mid': 1.44, 'high': 4.99, 'market': 1.4}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh4-91,Drilbur,091/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/91.png', 'large': 'https://images.pokemontcg.io/swsh4/91_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.25, 'high': 1.07, 'market': 0.21}, 'normal': {'low': 0.02, 'mid': 0.12, 'high': 10.8, 'market': 0.07}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh3-88,Tyranitar,088/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/88.png', 'large': 'https://images.pokemontcg.io/swsh3/88_hires.png'}","{'holofoil': {'low': 0.35, 'mid': 0.99, 'high': 9.99, 'market': 1.2}, 'reverseHolofoil': {'low': 0.32, 'mid': 1.23, 'high': 4.49, 'market': 1.27}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh1-95,Hitmonchan,095/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/95.png', 'large': 'https://images.pokemontcg.io/swsh1/95_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.46, 'high': 1.99, 'market': 0.46}, 'normal': {'low': 0.05, 'mid': 0.23, 'high': 10.88, 'market': 0.19}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh2-92,Dragapult V,092/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/92.png', 'large': 'https://images.pokemontcg.io/swsh2/92_hires.png'}","{'holofoil': {'low': 2.0, 'mid': 3.74, 'high': 10.0, 'market': 3.4}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh3-89,Trapinch,089/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/89.png', 'large': 'https://images.pokemontcg.io/swsh3/89_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.13, 'market': 0.22}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.81, 'market': 0.1}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh1-96,Rhyhorn,096/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/96.png', 'large': 'https://images.pokemontcg.io/swsh1/96_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.27, 'high': 2.0, 'market': 0.27}, 'normal': {'low': 0.04, 'mid': 0.16, 'high': 10.82, 'market': 0.1}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh4-92,Terrakion,092/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/92.png', 'large': 'https://images.pokemontcg.io/swsh4/92_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 1.47, 'market': 0.24}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.39, 'high': 2.0, 'market': 0.26}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh2-93,Dragapult VMAX,093/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/93.png', 'large': 'https://images.pokemontcg.io/swsh2/93_hires.png'}","{'holofoil': {'low': 4.98, 'mid': 8.49, 'high': 20.0, 'market': 6.95}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh4-93,Zygarde,093/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/93.png', 'large': 'https://images.pokemontcg.io/swsh4/93_hires.png'}","{'reverseHolofoil': {'low': 0.22, 'mid': 0.75, 'high': 999.99, 'market': 0.58}, 'holofoil': {'low': 0.19, 'mid': 0.51, 'high': 999.99, 'market': 0.63}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh2-94,Galarian Farfetch'd,094/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/94.png', 'large': 'https://images.pokemontcg.io/swsh2/94_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.12, 'market': 0.28}, 'normal': {'low': 0.03, 'mid': 0.11, 'high': 4.99, 'market': 0.08}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh1-97,Rhyhorn,097/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/97.png', 'large': 'https://images.pokemontcg.io/swsh1/97_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 10.94, 'market': 0.21}, 'normal': {'low': 0.04, 'mid': 0.15, 'high': 10.79, 'market': 0.08}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh3-90,Vibrava,090/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/90.png', 'large': 'https://images.pokemontcg.io/swsh3/90_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.2, 'high': 10.79, 'market': 0.11}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 10.88, 'market': 0.25}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh1-98,Rhydon,098/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/98.png', 'large': 'https://images.pokemontcg.io/swsh1/98_hires.png'}","{'reverseHolofoil': {'low': 0.16, 'mid': 0.45, 'high': 9.95, 'market': 0.39}, 'normal': {'low': 0.04, 'mid': 0.2, 'high': 10.82, 'market': 0.13}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh4-94,Rockruff,094/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/94.png', 'large': 'https://images.pokemontcg.io/swsh4/94_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.14, 'high': 10.83, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 10.83, 'market': 0.19}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh3-91,Flygon,091/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/91.png', 'large': 'https://images.pokemontcg.io/swsh3/91_hires.png'}","{'reverseHolofoil': {'low': 0.32, 'mid': 0.59, 'high': 1.49, 'market': 0.61}, 'normal': {'low': 0.1, 'mid': 0.26, 'high': 2.5, 'market': 0.24}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh1-99,Rhyperior,099/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/99.png', 'large': 'https://images.pokemontcg.io/swsh1/99_hires.png'}","{'holofoil': {'low': 0.24, 'mid': 0.5, 'high': 9.95, 'market': 0.41}, 'reverseHolofoil': {'low': 0.25, 'mid': 0.54, 'high': 9.95, 'market': 0.45}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh2-95,Galarian Sirfetch'd,095/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/95.png', 'large': 'https://images.pokemontcg.io/swsh2/95_hires.png'}","{'reverseHolofoil': {'low': 0.32, 'mid': 0.66, 'high': 2.49, 'market': 0.66}, 'holofoil': {'low': 0.25, 'mid': 0.54, 'high': 2.49, 'market': 0.47}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh2-96,Nosepass,096/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/96.png', 'large': 'https://images.pokemontcg.io/swsh2/96_hires.png'}","{'reverseHolofoil': {'low': 0.01, 'mid': 0.25, 'high': 0.97, 'market': 0.25}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.07}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh3-92,Solrock,092/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/92.png', 'large': 'https://images.pokemontcg.io/swsh3/92_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.25, 'market': 0.21}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.83, 'market': 0.06}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh4-95,Lycanroc,095/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/95.png', 'large': 'https://images.pokemontcg.io/swsh4/95_hires.png'}","{'reverseHolofoil': {'low': 0.18, 'mid': 0.67, 'high': 999.99, 'market': 0.69}, 'normal': {'low': 0.1, 'mid': 0.25, 'high': 6.95, 'market': 0.21}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh1-100,Sudowoodo,100/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/100.png', 'large': 'https://images.pokemontcg.io/swsh1/100_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.2, 'high': 10.8, 'market': 0.12}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.38, 'high': 9.95, 'market': 0.38}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh2-97,Meditite,097/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/97.png', 'large': 'https://images.pokemontcg.io/swsh2/97_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.05}, 'reverseHolofoil': {'low': 0.12, 'mid': 0.3, 'high': 1.02, 'market': 0.28}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh4-96,Mudbray,096/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/96.png', 'large': 'https://images.pokemontcg.io/swsh4/96_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.82, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 4.95, 'market': 0.19}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh3-93,Hippopotas,093/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/93.png', 'large': 'https://images.pokemontcg.io/swsh3/93_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.82, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 10.83, 'market': 0.21}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh2-98,Medicham,098/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/98.png', 'large': 'https://images.pokemontcg.io/swsh2/98_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.18, 'high': 1.0, 'market': 0.09}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.26, 'high': 1.02, 'market': 0.24}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh1-101,Baltoy,101/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/101.png', 'large': 'https://images.pokemontcg.io/swsh1/101_hires.png'}","{'reverseHolofoil': {'low': 0.14, 'mid': 0.25, 'high': 10.94, 'market': 0.24}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.81, 'market': 0.05}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh1-102,Baltoy,102/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/102.png', 'large': 'https://images.pokemontcg.io/swsh1/102_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.24, 'market': 0.25}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.79, 'market': 0.06}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh3-94,Hippowdon,094/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/94.png', 'large': 'https://images.pokemontcg.io/swsh3/94_hires.png'}","{'reverseHolofoil': {'low': 0.18, 'mid': 0.49, 'high': 2.5, 'market': 0.44}, 'normal': {'low': 0.1, 'mid': 0.25, 'high': 10.88, 'market': 0.21}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh4-97,Mudsdale,097/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/97.png', 'large': 'https://images.pokemontcg.io/swsh4/97_hires.png'}","{'normal': {'low': 0.09, 'mid': 0.25, 'high': 10.88, 'market': 0.21}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.68, 'high': 999.99, 'market': 0.68}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh2-99,Barboach,099/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/99.png', 'large': 'https://images.pokemontcg.io/swsh2/99_hires.png'}","{'reverseHolofoil': {'low': 0.09, 'mid': 0.26, 'high': 1.02, 'market': 0.25}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.06}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh1-103,Claydol,103/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/103.png', 'large': 'https://images.pokemontcg.io/swsh1/103_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.25, 'high': 4.95, 'market': 0.24}, 'reverseHolofoil': {'low': 0.18, 'mid': 0.44, 'high': 9.95, 'market': 0.44}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh3-95,Rhyperior V,095/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/95.png', 'large': 'https://images.pokemontcg.io/swsh3/95_hires.png'}","{'holofoil': {'low': 0.92, 'mid': 2.0, 'high': 9.95, 'market': 1.29}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh2-100,Whiscash,100/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/100.png', 'large': 'https://images.pokemontcg.io/swsh2/100_hires.png'}","{'reverseHolofoil': {'low': 0.25, 'mid': 0.55, 'high': 2.0, 'market': 0.53}, 'normal': {'low': 0.02, 'mid': 0.25, 'high': 1.02, 'market': 0.2}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh4-98,Coalossal V,098/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/98.png', 'large': 'https://images.pokemontcg.io/swsh4/98_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 1.72, 'high': 19.95, 'market': 1.66}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh1-104,Regirock V,104/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/104.png', 'large': 'https://images.pokemontcg.io/swsh1/104_hires.png'}","{'holofoil': {'low': 0.69, 'mid': 2.0, 'high': 12.06, 'market': 1.23}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh3-96,Diggersby,096/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/96.png', 'large': 'https://images.pokemontcg.io/swsh3/96_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.25, 'high': 10.88, 'market': 0.22}, 'reverseHolofoil': {'low': 0.12, 'mid': 0.49, 'high': 2.5, 'market': 0.42}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh4-99,Coalossal VMAX,099/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/99.png', 'large': 'https://images.pokemontcg.io/swsh4/99_hires.png'}","{'holofoil': {'low': 1.99, 'mid': 4.32, 'high': 49.95, 'market': 3.11}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.373494
swsh3-97,Passimian,097/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/97.png', 'large': 'https://images.pokemontcg.io/swsh3/97_hires.png'}","{'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 1.13, 'market': 0.16}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.83, 'market': 0.07}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.373494
swsh1-105,Mudbray,105/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/105.png', 'large': 'https://images.pokemontcg.io/swsh1/105_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.82, 'market': 0.09}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.25, 'high': 10.88, 'market': 0.22}}",swsh1,Sword & Shield,2021-07-01 00:31:58.373494
swsh2-101,Galarian Yamask,101/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/101.png', 'large': 'https://images.pokemontcg.io/swsh2/101_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.2, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.11, 'market': 0.24}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
swsh2-102,Galarian Runerigus,102/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/102.png', 'large': 'https://images.pokemontcg.io/swsh2/102_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.36, 'high': 1.02, 'market': 0.34}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.6, 'high': 1.95, 'market': 0.6}}",swsh2,Rebel Clash,2021-07-01 00:31:58.373494
