,id,name,supertype,subtypes,level,hp,types,evolvesFrom,abilities,attacks,weaknesses,resistances,retreatCost,convertedRetreatCost,set,number,artist,rarity,nationalPokedexNumbers,legalities,images,tcgplayer,evolvesTo,flavorText,rules
146,ecard2-H4,Azumarill,Pokémon,['Stage 1'],,70,['Water'],Marill,"[{'name': 'Bubble Turn', 'text': 'Once during your turn (before your attack), if Azumarill is on your Bench, you may flip a coin. If heads, return Azumarill and all cards attached to it to your hand.', 'type': 'Poké-Power'}]","[{'name': 'Aqua Sonic', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ""Don't apply Resistance.""}]","[{'type': 'Lightning', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'ecard2', 'name': 'Aquapolis', 'series': 'E-Card', 'printedTotal': 186, 'total': 186, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'AQ', 'releaseDate': '2003/01/15', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/ecard2/symbol.png', 'logo': 'https://images.pokemontcg.io/ecard2/logo.png'}}",H4,Kagemaru Himeno,Rare Holo,[184],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ecard2/H4.png', 'large': 'https://images.pokemontcg.io/ecard2/H4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ecard2-H4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 39.95, 'mid': 119.95, 'high': 199.95, 'market': 100.0, 'directLow': None}}}",,,
147,pop6-4,Pachirisu,Pokémon,['Basic'],23,70,['Lightning'],,,"[{'name': 'Minor Errand-Running', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.'}, {'name': 'Thunder Jolt', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'Flip a coin. If tails, Pachirisu does 10 damage to itself.'}]","[{'type': 'Fighting', 'value': '+20'}]","[{'type': 'Metal', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'pop6', 'name': 'POP Series 6', 'series': 'POP', 'printedTotal': 17, 'total': 17, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2007/09/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/pop6/symbol.png', 'logo': 'https://images.pokemontcg.io/pop6/logo.png'}}",4,Atsuko Nishida,Rare,[417],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pop6/4.png', 'large': 'https://images.pokemontcg.io/pop6/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pop6-4', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.88, 'mid': 2.0, 'high': 4.99, 'market': 2.14, 'directLow': None}}}",,It makes fur balls that crackle with static electricity. It stores them with berries in tree holes.,
148,ex3-4,Flygon,Pokémon,['Stage 2'],,120,['Colorless'],Vibrava,,"[{'name': 'Energy Shower', 'cost': ['Grass', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '', 'text': 'Attach any number of basic Energy cards from your hand to your Pokémon in any way you like.'}, {'name': 'Rainbow Burn', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30+', 'text': 'Does 30 damage plus 10 more damage for each type of basic Energy card attached to Flygon.'}]","[{'type': 'Colorless', 'value': '×2'}]","[{'type': 'Fire', 'value': '-30'}, {'type': 'Lightning', 'value': '-30'}]","['Colorless', 'Colorless']",2.0,"{'id': 'ex3', 'name': 'Dragon', 'series': 'EX', 'printedTotal': 97, 'total': 97, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'DR', 'releaseDate': '2003/09/18', 'updatedAt': '2019/01/28 16:44:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex3/symbol.png', 'logo': 'https://images.pokemontcg.io/ex3/logo.png'}}",4,Mitsuhiro Arita,Rare Holo,[330],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex3/4.png', 'large': 'https://images.pokemontcg.io/ex3/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex3-4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 16.0, 'mid': 28.99, 'high': 34.99, 'market': 27.49, 'directLow': None}, 'reverseHolofoil': {'low': 14.99, 'mid': 17.99, 'high': 25.0, 'market': 12.3, 'directLow': None}}}",,,
149,sm115-3,Butterfree,Pokémon,['Stage 2'],,130,['Grass'],Metapod,,"[{'name': 'Gust', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '80', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'sm115', 'name': 'Hidden Fates', 'series': 'Sun & Moon', 'printedTotal': 68, 'total': 69, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'HIF', 'releaseDate': '2019/08/23', 'updatedAt': '2019/08/23 15:59:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm115/symbol.png', 'logo': 'https://images.pokemontcg.io/sm115/logo.png'}}",3,Masakazu Fukuda,Rare,[12],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm115/3.png', 'large': 'https://images.pokemontcg.io/sm115/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm115-3', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.1, 'mid': 0.25, 'high': 1.3, 'market': 0.21, 'directLow': 0.18}, 'reverseHolofoil': {'low': 0.5, 'mid': 2.55, 'high': 16.53, 'market': 1.98, 'directLow': 3.24}}}",,"Its wings are covered in toxic scales. If it finds bird Pokémon going after Caterpie, Butterfree sprinkles its scales on them to drive them off.",
150,sm3-2,Metapod,Pokémon,['Stage 1'],,80,['Grass'],Caterpie,,"[{'name': 'Ram', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Shed Skin', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '', 'text': 'Heal 40 damage from this Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'sm3', 'name': 'Burning Shadows', 'series': 'Sun & Moon', 'printedTotal': 147, 'total': 147, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'BUS', 'releaseDate': '2017/08/05', 'updatedAt': '2019/02/19 23:25:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm3/symbol.png', 'logo': 'https://images.pokemontcg.io/sm3/logo.png'}}",2,Suwama Chiaki,Uncommon,[11],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm3/2.png', 'large': 'https://images.pokemontcg.io/sm3/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm3-2', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.04, 'mid': 0.2, 'high': 0.99, 'market': 0.08, 'directLow': 0.1}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.32, 'high': 1.99, 'market': 0.21, 'directLow': 0.24}}}",['Butterfree'],Its shell is filled with its soft innards. It doesn't move much because of the risk it might carelessly spill its innards out.,
151,pl4-2,Froslass,Pokémon,['Stage 1'],45,80,['Water'],Snorunt,"[{'name': 'Snow Gift', 'text': 'Once during your turn, when you play Froslass from your hand to evolve 1 of your Pokémon, you may search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.', 'type': 'Poké-Power'}]","[{'name': 'Ground Frost', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': 'If there is any Stadium Card in play, this attack does nothing.'}]","[{'type': 'Metal', 'value': '+20'}]",,['Colorless'],1.0,"{'id': 'pl4', 'name': 'Arceus', 'series': 'Platinum', 'printedTotal': 99, 'total': 99, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'AR', 'releaseDate': '2009/11/04', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/pl4/symbol.png', 'logo': 'https://images.pokemontcg.io/pl4/logo.png'}}",2,TOKIYA,Rare Holo,[478],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pl4/2.png', 'large': 'https://images.pokemontcg.io/pl4/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pl4-2', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.0, 'mid': 2.95, 'high': 19.5, 'market': 3.74, 'directLow': None}, 'reverseHolofoil': {'low': 5.0, 'mid': 5.5, 'high': 6.0, 'market': 0.97, 'directLow': None}}}",,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.,
152,det1-4,Charmander,Pokémon,['Basic'],,60,['Fire'],,,"[{'name': 'Reckless Charge', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'This Pokémon does 10 damage to itself.'}]","[{'type': 'Water', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'det1', 'name': 'Detective Pikachu', 'series': 'Sun & Moon', 'printedTotal': 18, 'total': 18, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'DET', 'releaseDate': '2019/04/05', 'updatedAt': '2019/04/25 22:26:00', 'images': {'symbol': 'https://images.pokemontcg.io/det1/symbol.png', 'logo': 'https://images.pokemontcg.io/det1/logo.png'}}",4,MPC Film,Common,[4],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/det1/4.png', 'large': 'https://images.pokemontcg.io/det1/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/det1-4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.08, 'mid': 0.47, 'high': 9.95, 'market': 0.34, 'directLow': 0.39}}}",['Charmeleon'],"The flame on its tail indicates Charmander's life force. If it is healthy, the flame burns brightly.",
153,gym2-3,Brock's Ninetales,Pokémon,['Stage 1'],30,70,['Fire'],Brock's Vulpix,"[{'name': 'Shapeshift', 'text': ""Once during your turn (before your attack), you may attach an Evolution card from your hand to Brock's Ninetales. (This doesn't count as evolving Brock's Ninetales.) Treat Brock's Ninetales as if it were that Pokémon instead. It can't evolve, devolve, or use the Pokémon Power of that Pokémon. During your turn, you may discard the Evolution card attached to Brock's Ninetales. This power can't be used if Brock's Ninetales is Asleep, Confused, or Paralyzed. If Brock's Ninetales becomes Asleep, Confused, or Paralyzed, discard all Evolution cards attached to it."", 'type': 'Pokémon Power'}]","[{'name': ""Will-o'-the-wisp"", 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'gym2', 'name': 'Gym Challenge', 'series': 'Gym', 'printedTotal': 132, 'total': 132, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'G2', 'releaseDate': '2000/10/16', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/gym2/symbol.png', 'logo': 'https://images.pokemontcg.io/gym2/logo.png'}}",3,Ken Sugimori,Rare Holo,[38],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/gym2/3.png', 'large': 'https://images.pokemontcg.io/gym2/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/gym2-3', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 38.75, 'mid': 66.22, 'high': 117.34, 'market': 45.64, 'directLow': None}, '1stEditionHolofoil': {'low': 135.0, 'mid': 164.99, 'high': 199.95, 'market': 124.99, 'directLow': None}}}",,,
154,si1-3,Onix,Pokémon,['Basic'],,90,['Fighting'],,,"[{'name': 'Slam', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20×', 'text': 'Flip 2 coins. This attack does 20 damage times the number of heads.'}, {'name': 'Body Slam', 'cost': ['Fighting', 'Fighting', 'Fighting', 'Fighting'], 'convertedEnergyCost': 4, 'damage': '40', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}]","[{'type': 'Grass', 'value': '×2'}]",,"['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'si1', 'name': 'Southern Islands', 'series': 'Other', 'printedTotal': 18, 'total': 18, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2001/07/31', 'updatedAt': '2019/01/28 16:44:00', 'images': {'symbol': 'https://images.pokemontcg.io/si1/symbol.png', 'logo': 'https://images.pokemontcg.io/si1/logo.png'}}",3,Keiko Fukuyama,,[95],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/si1/3.png', 'large': 'https://images.pokemontcg.io/si1/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/si1-3', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 16.04, 'mid': 22.96, 'high': 69.99, 'market': 21.59, 'directLow': None}}}",['Steelix'],"This Pokémon burrows through the earth at high speed, looking for food. The tunnels it digs are used by Diglett as nests.",
155,col1-3,Dialga,Pokémon,['Basic'],,100,['Metal'],,,"[{'name': 'Time Rewind', 'cost': ['Metal', 'Metal', 'Metal', 'Metal'], 'convertedEnergyCost': 4, 'damage': '70', 'text': 'Shuffle your hand into your deck.'}]","[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Psychic', 'value': '-20'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'col1', 'name': 'Call of Legends', 'series': 'HeartGold & SoulSilver', 'printedTotal': 106, 'total': 106, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'CL', 'releaseDate': '2011/02/09', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/col1/symbol.png', 'logo': 'https://images.pokemontcg.io/col1/logo.png'}}",3,Ayaka Yoshida,Rare Holo,[483],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/col1/3.png', 'large': 'https://images.pokemontcg.io/col1/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/col1-3', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.5, 'mid': 5.0, 'high': 8.5, 'market': 5.71, 'directLow': None}, 'reverseHolofoil': {'low': 4.64, 'mid': 5.39, 'high': 9.0, 'market': 3.15, 'directLow': None}}}",,This Pokémon completely controls the flow of time. It uses its power to travel at will through the past and future.,
156,ex12-4,Delcatty,Pokémon,['Stage 1'],,80,['Colorless'],Skitty,"[{'name': 'Reactive Shift', 'text': ""Once during your turn (before your attack), you may move a React Energy card attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Delcatty is affected by a Special Condition."", 'type': 'Poké-Power'}]","[{'name': 'Energy Link', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'Search your discard pile for an Energy card and attach it to Delcatty.'}, {'name': 'Tail Whap', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'ex12', 'name': 'Legend Maker', 'series': 'EX', 'printedTotal': 92, 'total': 93, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'LM', 'releaseDate': '2006/02/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex12/symbol.png', 'logo': 'https://images.pokemontcg.io/ex12/logo.png'}}",4,Naoyo Kimura,Rare Holo,[301],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex12/4.png', 'large': 'https://images.pokemontcg.io/ex12/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex12-4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 3.19, 'mid': 6.72, 'high': 9.99, 'market': 4.24, 'directLow': None}, 'reverseHolofoil': {'low': 7.99, 'mid': 9.45, 'high': 9.99, 'market': 11.99, 'directLow': None}}}",,,
157,base3-4,Dragonite,Pokémon,['Stage 2'],45,100,['Colorless'],Dragonair,"[{'name': 'Step In', 'text': 'Once during your turn (before your attack), if Dragonite is on your Bench, you may switch it with your Active Pokémon.', 'type': 'Pokémon Power'}]","[{'name': 'Slam', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '40×', 'text': 'Flip 2 coins. This attack does 40 damage times the number of heads.'}]",,"[{'type': 'Fighting', 'value': '-30'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",4,Kagemaru Himeno,Rare Holo,[149],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/4.png', 'large': 'https://images.pokemontcg.io/base3/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 34.99, 'mid': 67.34, 'high': 164.99, 'market': 71.68, 'directLow': 34.99}, '1stEditionHolofoil': {'low': 184.14, 'mid': 299.99, 'high': 398.99, 'market': 310.62, 'directLow': 184.14}}}",,An extremely rarely seen marine Pokémon. Its intelligence is said to match that of humans.,
158,pop1-2,Metagross,Pokémon,['Stage 2'],,100,['Metal'],Metang,,"[{'name': 'Metal Claw', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}, {'name': 'Hyper Beam', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '50', 'text': 'Flip a coin. If heads, discard 1 Energy attached to the Defending Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Grass', 'value': '-30'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'pop1', 'name': 'POP Series 1', 'series': 'POP', 'printedTotal': 17, 'total': 17, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2004/09/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/pop1/symbol.png', 'logo': 'https://images.pokemontcg.io/pop1/logo.png'}}",2,Ken Sugimori,Rare,[376],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/pop1/2.png', 'large': 'https://images.pokemontcg.io/pop1/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/pop1-2', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.35, 'mid': 0.58, 'high': 1.5, 'market': 4.07, 'directLow': None}, 'holofoil': {'low': 3.99, 'mid': 5.0, 'high': 6.99, 'market': 3.44, 'directLow': None}}}",,,
159,dpp-DP02,Chimchar,Pokémon,['Basic'],,50,['Fire'],,,"[{'name': 'Scratch', 'cost': [], 'convertedEnergyCost': 0, 'damage': '10', 'text': ''}, {'name': 'Ember', 'cost': ['Fire', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': 'Flip a coin. If tails, discard a Fire Energy attached to Chimchar.'}]","[{'type': 'Water', 'value': '+10'}]",,['Colorless'],1.0,"{'id': 'dpp', 'name': 'DP Black Star Promos', 'series': 'Diamond & Pearl', 'printedTotal': 56, 'total': 56, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-DPP', 'releaseDate': '2007/05/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dpp/symbol.png', 'logo': 'https://images.pokemontcg.io/dpp/logo.png'}}",DP02,Kagemaru Himeno,Promo,[390],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dpp/DP02.png', 'large': 'https://images.pokemontcg.io/dpp/DP02_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dpp-DP02', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.84, 'mid': 13.42, 'high': 24.99, 'market': 3.56, 'directLow': None}}}",['Monferno'],It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.,
160,hgss1-4,Gyarados,Pokémon,['Stage 1'],,130,['Water'],Magikarp,,"[{'name': 'Hydro Splash', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ''}, {'name': 'Hyper Beam', 'cost': ['Water', 'Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '80', 'text': 'Discard an Energy card attached to the Defending Pokémon.'}]","[{'type': 'Lightning', 'value': '×2'}]","[{'type': 'Fighting', 'value': '-20'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'hgss1', 'name': 'HeartGold & SoulSilver', 'series': 'HeartGold & SoulSilver', 'printedTotal': 123, 'total': 123, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'HS', 'releaseDate': '2010/02/10', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/hgss1/symbol.png', 'logo': 'https://images.pokemontcg.io/hgss1/logo.png'}}",4,Mitsuhiro Arita,Rare Holo,[130],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hgss1/4.png', 'large': 'https://images.pokemontcg.io/hgss1/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hgss1-4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 4.75, 'mid': 9.0, 'high': 29.0, 'market': 6.97, 'directLow': None}, 'reverseHolofoil': {'low': 6.98, 'mid': 9.0, 'high': 15.0, 'market': 15.5, 'directLow': None}}}",,"Once it appears, it goes on a rampage. It remains enraged until it demolishes everything around it.",
