id,name,number,legalities,images,prices,set_id,set_name,date
swsh4-80,Milcery,080/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/80.png', 'large': 'https://images.pokemontcg.io/swsh4/80_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.22, 'high': 1.3, 'market': 0.2}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.79, 'market': 0.07}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh1-85,Gengar,085/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/85.png', 'large': 'https://images.pokemontcg.io/swsh1/85_hires.png'}","{'reverseHolofoil': {'low': 0.5, 'mid': 1.39, 'high': 9.95, 'market': 1.12}, 'holofoil': {'low': 0.25, 'mid': 1.2, 'high': 9.95, 'market': 1.2}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh2-80,Sigilyph,080/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/80.png', 'large': 'https://images.pokemontcg.io/swsh2/80_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.53, 'high': 2.0, 'market': 0.62}, 'normal': {'low': 0.1, 'mid': 0.29, 'high': 1.0, 'market': 0.3}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh4-81,Alcremie,081/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/81.png', 'large': 'https://images.pokemontcg.io/swsh4/81_hires.png'}","{'normal': {'low': 0.07, 'mid': 0.25, 'high': 10.87, 'market': 0.23}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.83, 'high': 999.99, 'market': 0.88}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh2-81,Sandygast,081/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/81.png', 'large': 'https://images.pokemontcg.io/swsh2/81_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.09}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.3, 'high': 1.02, 'market': 0.3}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-86,Wobbuffet V,086/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/86.png', 'large': 'https://images.pokemontcg.io/swsh1/86_hires.png'}","{'holofoil': {'low': 0.75, 'mid': 1.85, 'high': 9.95, 'market': 1.6}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh1-87,Munna,087/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/87.png', 'large': 'https://images.pokemontcg.io/swsh1/87_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.2, 'high': 10.82, 'market': 0.09}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.28, 'high': 10.87, 'market': 0.28}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh2-82,Palossand,082/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/82.png', 'large': 'https://images.pokemontcg.io/swsh2/82_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.17, 'high': 1.05, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.22, 'market': 0.26}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh4-82,Zacian,082/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/82.png', 'large': 'https://images.pokemontcg.io/swsh4/82_hires.png'}","{'holofoil': {'low': 5.95, 'mid': 9.75, 'high': 69.99, 'market': 7.01}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh3-80,Shiinotic,080/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/80.png', 'large': 'https://images.pokemontcg.io/swsh3/80_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 10.88, 'market': 0.22}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.82, 'market': 0.05}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh2-83,Hatenna,083/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/83.png', 'large': 'https://images.pokemontcg.io/swsh2/83_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.27, 'high': 1.25, 'market': 0.23}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.07}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-88,Musharna,088/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/88.png', 'large': 'https://images.pokemontcg.io/swsh1/88_hires.png'}","{'reverseHolofoil': {'low': 0.22, 'mid': 0.47, 'high': 11.02, 'market': 0.5}, 'normal': {'low': 0.1, 'mid': 0.25, 'high': 10.88, 'market': 0.23}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh4-83,Wooper,083/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/83.png', 'large': 'https://images.pokemontcg.io/swsh4/83_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.79, 'market': 0.07}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.28, 'market': 0.23}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh3-81,Mimikyu,081/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/81.png', 'large': 'https://images.pokemontcg.io/swsh3/81_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.4, 'high': 10.93, 'market': 0.41}, 'reverseHolofoil': {'low': 0.26, 'mid': 1.09, 'high': 3.49, 'market': 1.27}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh2-84,Hattrem,084/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/84.png', 'large': 'https://images.pokemontcg.io/swsh2/84_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.15, 'high': 0.99, 'market': 0.07}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.28, 'high': 1.99, 'market': 0.26}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-89,Sinistea,089/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/89.png', 'large': 'https://images.pokemontcg.io/swsh1/89_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 10.93, 'market': 0.29}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.84, 'market': 0.13}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh4-84,Quagsire,084/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/84.png', 'large': 'https://images.pokemontcg.io/swsh4/84_hires.png'}","{'normal': {'low': 0.06, 'mid': 0.25, 'high': 1.36, 'market': 0.2}, 'reverseHolofoil': {'low': 0.25, 'mid': 0.63, 'high': 999.99, 'market': 0.42}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh4-85,Shuckle,085/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/85.png', 'large': 'https://images.pokemontcg.io/swsh4/85_hires.png'}","{'reverseHolofoil': {'low': 0.02, 'mid': 0.25, 'high': 1.33, 'market': 0.21}, 'normal': {'low': 0.02, 'mid': 0.2, 'high': 10.8, 'market': 0.08}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh2-85,Hatterene,085/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/85.png', 'large': 'https://images.pokemontcg.io/swsh2/85_hires.png'}","{'holofoil': {'low': 0.04, 'mid': 0.52, 'high': 2.54, 'market': 0.51}, 'reverseHolofoil': {'low': 0.3, 'mid': 0.71, 'high': 2.58, 'market': 0.65}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-90,Polteageist,090/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/90.png', 'large': 'https://images.pokemontcg.io/swsh1/90_hires.png'}","{'normal': {'low': 0.09, 'mid': 0.25, 'high': 10.88, 'market': 0.21}, 'reverseHolofoil': {'low': 0.25, 'mid': 0.49, 'high': 9.95, 'market': 0.48}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh3-82,Sinistea,082/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/82.png', 'large': 'https://images.pokemontcg.io/swsh3/82_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.22, 'high': 10.83, 'market': 0.2}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.34, 'high': 1.13, 'market': 0.34}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh3-83,Polteageist,083/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/83.png', 'large': 'https://images.pokemontcg.io/swsh3/83_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.29, 'high': 1.95, 'market': 0.3}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.44, 'high': 1.53, 'market': 0.46}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh4-86,Phanpy,086/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/86.png', 'large': 'https://images.pokemontcg.io/swsh4/86_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.29, 'high': 1.33, 'market': 0.27}, 'normal': {'low': 0.03, 'mid': 0.19, 'high': 10.82, 'market': 0.11}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh1-91,Indeedee V,091/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/91.png', 'large': 'https://images.pokemontcg.io/swsh1/91_hires.png'}","{'holofoil': {'low': 0.83, 'mid': 1.99, 'high': 11.82, 'market': 1.6}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh2-86,Milcery,086/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/86.png', 'large': 'https://images.pokemontcg.io/swsh2/86_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.27, 'high': 1.24, 'market': 0.26}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh3-84,Diglett,084/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/84.png', 'large': 'https://images.pokemontcg.io/swsh3/84_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.25, 'high': 1.24, 'market': 0.23}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.8, 'market': 0.08}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh4-87,Donphan,087/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/87.png', 'large': 'https://images.pokemontcg.io/swsh4/87_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.88, 'high': 999.99, 'market': 0.88}, 'normal': {'low': 0.05, 'mid': 0.28, 'high': 5.0, 'market': 0.24}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh4-88,Hitmontop,088/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/88.png', 'large': 'https://images.pokemontcg.io/swsh4/88_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.19, 'high': 10.81, 'market': 0.07}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 1.34, 'market': 0.21}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh2-87,Alcremie,087/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/87.png', 'large': 'https://images.pokemontcg.io/swsh2/87_hires.png'}","{'reverseHolofoil': {'low': 0.19, 'mid': 0.53, 'high': 2.0, 'market': 0.8}, 'normal': {'low': 0.06, 'mid': 0.39, 'high': 1.28, 'market': 0.32}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-92,Diglett,092/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/92.png', 'large': 'https://images.pokemontcg.io/swsh1/92_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.81, 'market': 0.1}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 10.91, 'market': 0.22}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh3-85,Dugtrio,085/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/85.png', 'large': 'https://images.pokemontcg.io/swsh3/85_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.99, 'market': 0.2}, 'normal': {'low': 0.02, 'mid': 0.16, 'high': 10.82, 'market': 0.07}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh2-88,Indeedee,088/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/88.png', 'large': 'https://images.pokemontcg.io/swsh2/88_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.17, 'high': 0.95, 'market': 0.09}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.29, 'high': 0.99, 'market': 0.29}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-93,Dugtrio,093/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/93.png', 'large': 'https://images.pokemontcg.io/swsh1/93_hires.png'}","{'reverseHolofoil': {'low': 0.19, 'mid': 0.35, 'high': 9.95, 'market': 0.33}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.82, 'market': 0.1}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh4-89,Regirock,089/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/89.png', 'large': 'https://images.pokemontcg.io/swsh4/89_hires.png'}","{'holofoil': {'low': 0.09, 'mid': 0.57, 'high': 999.99, 'market': 0.57}, 'reverseHolofoil': {'low': 0.19, 'mid': 0.75, 'high': 999.99, 'market': 0.75}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh3-86,Larvitar,086/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/86.png', 'large': 'https://images.pokemontcg.io/swsh3/86_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.83, 'market': 0.1}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.99, 'market': 0.23}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh2-89,Dreepy,089/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/89.png', 'large': 'https://images.pokemontcg.io/swsh2/89_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.33, 'high': 1.0, 'market': 0.36}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.06}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh2-90,Drakloak,090/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/90.png', 'large': 'https://images.pokemontcg.io/swsh2/90_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.39, 'high': 1.45, 'market': 0.39}, 'normal': {'low': 0.03, 'mid': 0.19, 'high': 12.0, 'market': 0.08}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh4-90,Riolu,090/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/90.png', 'large': 'https://images.pokemontcg.io/swsh4/90_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.13, 'high': 10.81, 'market': 0.08}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 10.87, 'market': 0.21}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh3-87,Pupitar,087/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/87.png', 'large': 'https://images.pokemontcg.io/swsh3/87_hires.png'}","{'reverseHolofoil': {'low': 0.12, 'mid': 0.3, 'high': 1.28, 'market': 0.26}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.82, 'market': 0.11}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh1-94,Hitmonlee,094/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/94.png', 'large': 'https://images.pokemontcg.io/swsh1/94_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.2, 'high': 10.88, 'market': 0.15}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.55, 'high': 9.95, 'market': 0.55}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh2-91,Dragapult,091/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/91.png', 'large': 'https://images.pokemontcg.io/swsh2/91_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 1.0, 'high': 3.99, 'market': 1.02}, 'reverseHolofoil': {'low': 0.5, 'mid': 1.41, 'high': 4.99, 'market': 1.36}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh4-91,Drilbur,091/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/91.png', 'large': 'https://images.pokemontcg.io/swsh4/91_hires.png'}","{'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 1.31, 'market': 0.23}, 'normal': {'low': 0.02, 'mid': 0.12, 'high': 10.8, 'market': 0.06}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh3-88,Tyranitar,088/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/88.png', 'large': 'https://images.pokemontcg.io/swsh3/88_hires.png'}","{'holofoil': {'low': 0.2, 'mid': 0.93, 'high': 9.99, 'market': 0.81}, 'reverseHolofoil': {'low': 0.49, 'mid': 1.16, 'high': 4.49, 'market': 1.1}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh1-95,Hitmonchan,095/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/95.png', 'large': 'https://images.pokemontcg.io/swsh1/95_hires.png'}","{'reverseHolofoil': {'low': 0.25, 'mid': 0.45, 'high': 1.99, 'market': 0.45}, 'normal': {'low': 0.05, 'mid': 0.2, 'high': 10.88, 'market': 0.18}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh2-92,Dragapult V,092/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/92.png', 'large': 'https://images.pokemontcg.io/swsh2/92_hires.png'}","{'holofoil': {'low': 2.4, 'mid': 4.0, 'high': 10.0, 'market': 4.04}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh3-89,Trapinch,089/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/89.png', 'large': 'https://images.pokemontcg.io/swsh3/89_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.24, 'market': 0.24}, 'normal': {'low': 0.03, 'mid': 0.13, 'high': 10.82, 'market': 0.11}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh1-96,Rhyhorn,096/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/96.png', 'large': 'https://images.pokemontcg.io/swsh1/96_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.28, 'high': 1.0, 'market': 0.28}, 'normal': {'low': 0.04, 'mid': 0.15, 'high': 10.82, 'market': 0.1}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh4-92,Terrakion,092/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/92.png', 'large': 'https://images.pokemontcg.io/swsh4/92_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 1.54, 'market': 0.25}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.39, 'high': 2.0, 'market': 0.32}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh2-93,Dragapult VMAX,093/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/93.png', 'large': 'https://images.pokemontcg.io/swsh2/93_hires.png'}","{'holofoil': {'low': 5.49, 'mid': 9.32, 'high': 22.0, 'market': 7.1}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh4-93,Zygarde,093/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/93.png', 'large': 'https://images.pokemontcg.io/swsh4/93_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.75, 'high': 999.99, 'market': 0.58}, 'holofoil': {'low': 0.15, 'mid': 0.5, 'high': 999.99, 'market': 0.52}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.346665
swsh2-94,Galarian Farfetch'd,094/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/94.png', 'large': 'https://images.pokemontcg.io/swsh2/94_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.3, 'high': 1.19, 'market': 0.28}, 'normal': {'low': 0.03, 'mid': 0.1, 'high': 4.99, 'market': 0.07}}",swsh2,Rebel Clash,2021-06-03 20:20:32.346665
swsh1-97,Rhyhorn,097/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/97.png', 'large': 'https://images.pokemontcg.io/swsh1/97_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 10.88, 'market': 0.21}, 'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.83, 'market': 0.09}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
swsh3-90,Vibrava,090/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/90.png', 'large': 'https://images.pokemontcg.io/swsh3/90_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.2, 'high': 10.79, 'market': 0.1}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.26, 'high': 10.88, 'market': 0.26}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.346665
swsh1-98,Rhydon,098/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/98.png', 'large': 'https://images.pokemontcg.io/swsh1/98_hires.png'}","{'reverseHolofoil': {'low': 0.16, 'mid': 0.46, 'high': 9.95, 'market': 0.41}, 'normal': {'low': 0.04, 'mid': 0.2, 'high': 10.82, 'market': 0.15}}",swsh1,Sword & Shield,2021-06-03 20:20:32.346665
